,file,interval_idx,t_start_hours,t_end_hours,n_events,success,log_likelihood,mu,alphas,betas,ks_reject_khmaladze,ad_reject_khmaladze,cvm_reject_khmaladze,rejected_count_khmaladze,ks_reject_naive,ad_reject_naive,cvm_reject_naive,rejected_count_naive,ks_reject_exp,ad_reject_exp,cvm_reject_exp,rejected_count_exp
0_0,SG_20170127.csv.gz,0,0.0,0.25,676,True,2391.774630589347,0.12868352980484787,[1.29649119e+02 7.85106371e+02 8.95937856e-02],[2.00911435e+05 1.15426092e+03 6.06377318e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_1,SG_20170127.csv.gz,1,0.25,0.5,624,True,1851.3162222747615,0.1259755294049843,[1.13106874e+02 6.92347274e+02 1.09590047e-01],[2.09821506e+05 1.10074046e+03 5.77940593e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_2,SG_20170127.csv.gz,2,0.5,0.75,454,True,1248.5436825939128,0.10984847181245251,[8.47562285e+01 5.50215109e+02 4.00311128e-02],[2.08268714e+05 8.65121246e+02 2.68834348e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_3,SG_20170127.csv.gz,3,0.75,1.0,533,True,1206.43771700575,0.14240044121972842,[1.04851575e+02 5.98183243e+02 1.01491946e-01],[2.15832344e+05 1.05167808e+03 5.32962896e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_4,SG_20170127.csv.gz,4,1.0,1.25,823,True,2410.979673002972,0.18963287694846526,[9.62190256e+01 6.09573669e+02 1.00099490e-01],[2.22710691e+05 9.77566837e+02 5.93587150e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_5,SG_20170127.csv.gz,5,1.25,1.5,611,True,1857.4336813337386,0.141660000604921,[1.20275490e+02 7.92418662e+02 1.31707486e-01],[2.19191792e+05 1.29199292e+03 7.40890078e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_6,SG_20170127.csv.gz,6,1.5,1.75,345,True,896.599768566849,0.07307756220398136,[5.24108747e+01 4.04744464e+02 5.28794773e-02],[2.41353625e+05 6.36209297e+02 3.05740292e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_7,SG_20170127.csv.gz,7,1.75,2.0,625,True,2439.678455531041,0.11936114216230351,[1.09707595e+02 8.17553269e+02 5.46224588e-02],[2.43646673e+05 1.16222701e+03 4.40131080e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_8,SG_20170127.csv.gz,8,2.0,2.25,410,True,1173.3969656215213,0.08596633697750415,[5.23717081e+01 3.70981799e+02 2.34252699e-02],[2.17047176e+05 5.40368416e+02 1.87605906e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_9,SG_20170127.csv.gz,9,2.25,2.5,437,True,1705.1194987719623,0.08172879028974722,[2.92472288e+02 1.86376215e+03 1.54981293e-01],[2.32107994e+05 2.83783121e+03 8.92452595e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_10,SG_20170127.csv.gz,10,2.5,2.75,254,True,791.0903286648089,0.07950195940482375,[1.00025014e+05 1.29302168e+01 2.13319400e-02],[2.27177701e+05 8.52931378e+01 1.55626441e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_11,SG_20170127.csv.gz,11,2.75,3.0,673,True,1774.5276191718244,0.14304086663153046,[6.33420495e+01 3.66753703e+02 1.85857470e-01],[2.17966736e+05 6.06742645e+02 9.10678112e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_12,SG_20170127.csv.gz,12,3.0,3.25,404,True,1210.6702491259964,0.08805489873734416,[1.46930852e+02 8.31910622e+02 4.46569368e-02],[2.21303952e+05 1.26108787e+03 3.10880799e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_13,SG_20170127.csv.gz,13,3.25,3.5,354,True,861.513809737063,0.0863669758370574,[1.55113384e+02 8.57384226e+02 8.40859789e-02],[2.05973268e+05 1.44109173e+03 4.54927353e-01],True,False,False,1,False,False,False,0,True,True,True,3
0_14,SG_20170127.csv.gz,14,3.5,3.75,561,True,2051.823046144627,0.10797800134928265,[2.98992140e+02 1.67533500e+03 1.28736522e-01],[2.12784465e+05 2.60906187e+03 7.04322264e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_15,SG_20170127.csv.gz,15,3.75,4.0,135,True,191.294129784109,0.055754894348084415,[6.02348681e+02 2.49816873e+03 2.53817779e-02],[2.09623040e+05 5.13977587e+03 1.80967124e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_16,SG_20170127.csv.gz,16,4.0,4.25,255,True,848.4993977560862,0.05981322442721352,[1.81685955e+02 1.21668112e+03 4.07956236e-02],[2.25065446e+05 1.87271239e+03 2.94592194e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_17,SG_20170127.csv.gz,17,4.25,4.5,165,True,218.9165550647619,0.050538665823586994,[9.89945852e+01 5.32235856e+02 5.45880043e-02],[2.31157863e+05 1.04551634e+03 2.54019113e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_18,SG_20170127.csv.gz,18,4.5,4.75,202,True,360.53008897306177,0.05773907090434241,[5.48701632e+01 3.16326990e+02 2.05198079e-02],[2.15791897e+05 5.31726563e+02 1.36930880e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_19,SG_20170127.csv.gz,19,4.75,5.0,397,True,826.495930730387,0.0870853857095995,[3.50813508e+01 2.44351455e+02 4.78521144e-02],[2.15423512e+05 3.98086711e+02 2.52369234e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_20,SG_20170127.csv.gz,20,5.0,5.25,283,True,579.8484599690236,0.05565647088247894,[3.33017107e+01 2.31100607e+02 4.07915144e-02],[2.04725785e+05 3.68243900e+02 2.08569888e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_21,SG_20170127.csv.gz,21,5.25,5.5,445,True,1211.8124331175084,0.06583534301729732,[7.53803312e+01 4.34722706e+02 7.44033240e-02],[1.96320265e+05 6.33227116e+02 4.13418795e-01],True,False,True,2,False,False,False,0,True,True,True,3
0_22,SG_20170127.csv.gz,22,5.5,5.75,386,True,669.6279539924035,0.09789988254512139,[1.37448690e+01 1.02453251e+02 2.59537988e-02],[2.24562648e+05 1.57628939e+02 2.11777198e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_23,SG_20170127.csv.gz,23,5.75,6.0,838,True,2585.503515223837,0.14454880118878813,[1.10742595e+02 5.95784975e+02 3.38291830e-01],[2.23244422e+05 9.62858091e+02 1.49830068e+00],False,False,False,0,False,False,False,0,True,True,True,3
0_24,SG_20170127.csv.gz,24,6.0,6.25,378,True,836.3652286200077,0.07847260455666308,[2.73099219e+01 2.06051061e+02 1.91952461e-02],[2.39172915e+05 3.00266309e+02 1.51273969e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_25,SG_20170127.csv.gz,25,6.25,6.5,344,True,949.033734618378,0.08269888769217788,[1.15381715e+02 7.57724918e+02 4.22089496e-02],[2.16303982e+05 1.21666817e+03 2.63572471e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_26,SG_20170127.csv.gz,26,6.5,6.75,412,True,894.9357364842692,0.13978333751186217,[1.13621409e+02 6.72779051e+02 3.97857267e-02],[2.21863896e+05 1.21414592e+03 2.83124709e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_27,SG_20170127.csv.gz,27,6.75,7.0,562,True,1340.4175848806346,0.22464300341369822,[6.76285105e+04 1.67234761e+02 1.24887972e-01],[2.13587093e+05 1.25713926e+03 6.58711698e-01],True,True,True,3,False,False,False,0,True,True,True,3
0_28,SG_20170127.csv.gz,28,7.0,7.25,437,True,1167.9136294341135,0.08896881530484914,[7.23057028e+01 4.77350611e+02 5.62852231e-02],[2.14547638e+05 7.48640668e+02 3.14310103e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_29,SG_20170127.csv.gz,29,7.25,7.5,324,True,740.4666751493999,0.12472434841765596,[7.20277236e+01 4.84192615e+02 1.30719807e-02],[2.28940595e+05 8.11647689e+02 2.30616190e-01],False,True,False,1,True,False,False,1,True,True,True,3
0_30,SG_20170127.csv.gz,30,7.5,7.75,398,True,984.2195842125457,0.10177823492590758,[7.60408950e+01 4.42692298e+02 5.45690205e-02],[2.16286596e+05 7.13151321e+02 3.63906247e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_31,SG_20170127.csv.gz,31,7.75,8.0,455,True,1491.9151982619103,0.10666215670621423,[2.49722140e+02 1.27619847e+03 8.93621916e-02],[2.25058104e+05 2.02169134e+03 5.67098444e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_32,SG_20170127.csv.gz,32,8.0,8.25,722,True,2267.474951044769,0.15117312891620757,[5.57049185e+01 3.79586382e+02 5.78135677e-02],[2.29353030e+05 5.68488661e+02 4.02447672e-01],False,False,False,0,False,False,False,0,True,True,True,3
0_33,SG_20170127.csv.gz,33,8.25,8.480346217222223,656,True,1873.3025290137202,0.13391753034952658,[5.36485497e+01 3.02646785e+02 6.81658814e-02],[2.15826519e+05 4.47010177e+02 4.40647808e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_0,SG_20170125.csv.gz,0,0.0,0.25,1036,True,4253.055207678665,0.26078821810282016,[8.81607109e+04 1.93663051e+02 1.43338097e-01],[2.07813225e+05 1.07659296e+03 8.52808898e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_1,SG_20170125.csv.gz,1,0.25,0.5,989,True,3299.766751949293,0.21848857006188993,[8.87385080e+01 5.75760263e+02 8.59148444e-02],[2.16639116e+05 8.56074199e+02 6.70246419e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_2,SG_20170125.csv.gz,2,0.5,0.75,929,True,3117.0519136697058,0.21420422628210714,[5.29767343e+01 4.25987838e+02 4.52517711e-02],[2.38528579e+05 6.16576611e+02 4.46965531e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_3,SG_20170125.csv.gz,3,0.75,1.0,803,True,1968.392932736524,0.20730312372524518,[4.36666655e+01 2.94727573e+02 5.62533395e-02],[2.04551887e+05 4.56677909e+02 4.53543239e-01],True,True,True,3,False,False,False,0,True,True,True,3
1_4,SG_20170125.csv.gz,4,1.0,1.25,496,True,1154.5357590858566,0.14302081529743557,[5.46740589e+01 3.42042623e+02 3.83268514e-02],[2.14993490e+05 5.47236699e+02 3.32134112e-01],True,False,False,1,False,False,False,0,True,True,True,3
1_5,SG_20170125.csv.gz,5,1.25,1.5,392,True,920.0940065016857,0.10888752241293437,[5.81526618e+01 3.66677081e+02 4.19964016e-02],[2.13839869e+05 6.00178182e+02 3.02549037e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_6,SG_20170125.csv.gz,6,1.5,1.75,428,True,989.1090868107606,0.11024381542166599,[3.46586839e+01 2.25728570e+02 2.79788121e-02],[2.08903608e+05 3.46851606e+02 2.37952327e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_7,SG_20170125.csv.gz,7,1.75,2.0,528,True,1733.849102968676,0.11144474146634206,[7.80354578e+01 5.32660203e+02 3.79434544e-02],[2.27917475e+05 7.67958607e+02 3.26251591e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_8,SG_20170125.csv.gz,8,2.0,2.25,315,True,737.436407097739,0.1080063144338292,[2.57054883e+01 1.86577919e+02 3.14335638e-03],[2.22606872e+05 2.77905023e+02 1.56780632e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_9,SG_20170125.csv.gz,9,2.25,2.5,325,True,1170.659193906261,0.0880889571199481,[2.06917957e+02 1.26616646e+03 2.07870387e-02],[2.23176568e+05 1.87016815e+03 2.63218090e-01],True,False,False,1,False,False,False,0,True,True,True,3
1_10,SG_20170125.csv.gz,10,2.5,2.75,671,True,2747.060751163106,0.1357017814881748,[1.28166609e+02 9.35738049e+02 5.12610065e-02],[2.22431577e+05 1.30961650e+03 4.94187264e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_11,SG_20170125.csv.gz,11,2.75,3.0,344,True,819.9977839040918,0.08265578054461054,[2.86964156e+01 2.17222986e+02 2.41752525e-02],[2.30872040e+05 3.34718746e+02 1.79352874e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_12,SG_20170125.csv.gz,12,3.0,3.25,293,True,815.3500290759134,0.08410449767742283,[3.97476705e+01 2.85562904e+02 5.99201415e-03],[2.18623630e+05 4.10184336e+02 1.30732003e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_13,SG_20170125.csv.gz,13,3.25,3.5,363,True,832.4973200172644,0.08373884800601257,[1.14351927e+02 5.94274146e+02 1.33746633e-01],[1.93511368e+05 1.02625758e+03 6.28332734e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_14,SG_20170125.csv.gz,14,3.5,3.75,377,True,1106.305632394457,0.09438954973465048,[6.37286210e+01 4.30022502e+02 1.96708096e-02],[2.07267510e+05 6.36438321e+02 1.97488176e-01],True,False,True,2,False,False,False,0,True,True,True,3
1_15,SG_20170125.csv.gz,15,3.75,4.0,279,True,539.9379187668634,0.06892493232197862,[3.78709453e+01 2.33104243e+02 2.60303196e-02],[2.04906065e+05 3.68349333e+02 1.75669893e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_16,SG_20170125.csv.gz,16,4.0,4.25,269,True,904.406305047901,0.07007977942315925,[6.6028480e+01 6.4067161e+02 2.0306637e-02],[2.54119309e+05 9.70082621e+02 1.92833910e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_17,SG_20170125.csv.gz,17,4.25,4.5,246,True,332.959142510495,0.09065972555952748,[1.44546276e+01 8.73447402e+01 3.85530235e-03],[2.27683355e+05 1.36611588e+02 1.29404771e-01],True,True,True,3,False,False,False,0,True,True,True,3
1_18,SG_20170125.csv.gz,18,4.5,4.75,200,True,597.8928921500035,0.06461839917782763,[8.95803224e+04 3.97513195e+00 6.51599911e-03],[2.05380186e+05 2.04880113e+01 8.03571118e-02],False,False,False,0,False,False,False,0,True,True,True,3
1_19,SG_20170125.csv.gz,19,4.75,5.0,273,True,555.7647720871578,0.08150821800011679,[2.72912743e+01 1.88421722e+02 1.92650710e-02],[2.25256871e+05 3.00973283e+02 1.81881921e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_20,SG_20170125.csv.gz,20,5.0,5.25,285,True,339.8970034193193,0.08289842602975332,[9.08300862e+00 6.91052456e+01 3.13714517e-02],[2.12623356e+05 1.17247469e+02 2.09670012e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_21,SG_20170125.csv.gz,21,5.25,5.5,450,True,1630.310375417197,0.09067043690374893,[1.32367900e+02 9.46383593e+02 5.43944801e-02],[2.30428685e+05 1.40503863e+03 3.76380993e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_22,SG_20170125.csv.gz,22,5.5,5.75,388,True,1311.9901254088625,0.07187929546867373,[4.98640999e+01 3.98263701e+02 1.94005150e-02],[2.29690806e+05 5.63110767e+02 1.52853766e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_23,SG_20170125.csv.gz,23,5.75,6.0,511,True,1744.8883784111454,0.10683063892725886,[1.28278445e+02 7.30483929e+02 6.77255092e-02],[2.18344302e+05 1.08800154e+03 4.42481119e-01],False,True,False,1,False,False,False,0,True,True,True,3
1_24,SG_20170125.csv.gz,24,6.0,6.25,768,True,3066.2505371814614,0.15561129399118223,[1.75914973e+02 1.13302143e+03 7.90173057e-02],[2.28980742e+05 1.66759339e+03 5.76526156e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_25,SG_20170125.csv.gz,25,6.25,6.5,486,True,1586.4895492341914,0.1410567743701446,[8.61491717e+01 6.16363016e+02 1.67752264e-02],[2.10254063e+05 9.33480725e+02 2.11399945e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_26,SG_20170125.csv.gz,26,6.5,6.75,623,True,1769.3812002573954,0.17567791505527344,[1.14077264e+02 6.01837688e+02 7.80639676e-02],[2.17514081e+05 9.78318363e+02 5.91946403e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_27,SG_20170125.csv.gz,27,6.75,7.0,692,True,1894.0611683569325,0.1796641600919069,[8.31240991e+01 5.21522621e+02 1.10424316e-01],[2.14673402e+05 8.70621412e+02 6.60764945e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_28,SG_20170125.csv.gz,28,7.0,7.25,675,True,1830.6500707629402,0.14729065393908627,[5.83060264e+01 3.64394489e+02 8.44451202e-02],[2.17772561e+05 5.60892585e+02 5.48330729e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_29,SG_20170125.csv.gz,29,7.25,7.5,913,True,4144.338359528809,0.22445691832371004,[1.03538528e+05 4.23426960e+01 5.24878115e-02],[2.15495367e+05 2.33150630e+02 4.47010382e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_30,SG_20170125.csv.gz,30,7.5,7.75,762,True,2420.144142705134,0.20316766775079817,[1.15249802e+02 7.30825021e+02 5.31771280e-02],[2.10683100e+05 1.12707879e+03 4.74947417e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_31,SG_20170125.csv.gz,31,7.75,8.0,1304,True,5936.224860122782,0.24495706497980732,[7.37104221e+01 6.53513692e+02 3.25245717e-02],[2.21756518e+05 8.51703879e+02 5.12539546e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_32,SG_20170125.csv.gz,32,8.0,8.25,1041,True,3774.24106730193,0.2809567621639498,[1.33242752e+02 8.82899956e+02 5.49487020e-02],[2.03512914e+05 1.33066215e+03 5.90237090e-01],False,False,False,0,False,False,False,0,True,True,True,3
1_33,SG_20170125.csv.gz,33,8.25,8.4821780075,948,True,2839.3705786273304,0.29165468002556844,[4.48588705e+01 3.07787410e+02 3.92474621e-02],[1.95559223e+05 4.62589173e+02 5.07577378e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_0,SG_20170117.csv.gz,0,0.0,0.25,546,True,1823.3580393509867,0.12672761207402763,[8.95611774e+01 6.65440888e+02 2.24796493e-02],[2.06831487e+05 9.76827805e+02 2.04945988e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_1,SG_20170117.csv.gz,1,0.25,0.5,740,True,2394.4283127157887,0.15910880479381115,[9.56566289e+01 6.36712016e+02 9.49979105e-02],[2.24516500e+05 9.66404288e+02 6.43119765e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_2,SG_20170117.csv.gz,2,0.5,0.75,481,True,1373.8659657224414,0.11878935922157234,[1.24496272e+02 7.89635939e+02 6.64104519e-02],[2.20688665e+05 1.28706792e+03 4.04915649e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_3,SG_20170117.csv.gz,3,0.75,1.0,479,True,1131.100701573885,0.12889763490757553,[5.46436879e+01 3.20549559e+02 4.79982008e-02],[2.09158805e+05 5.12386618e+02 3.63459997e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_4,SG_20170117.csv.gz,4,1.0,1.25,330,True,618.4170011953746,0.0858679557556047,[3.47548018e+01 2.28411587e+02 2.89549499e-02],[2.04559397e+05 3.69435888e+02 1.91546992e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_5,SG_20170117.csv.gz,5,1.25,1.5,174,True,224.27164907959155,0.07102771128601607,[5.99228566e+04 4.26795594e+01 4.18061590e-02],[2.02094368e+05 2.91905423e+02 2.21794872e-01],False,False,False,0,False,False,False,0,True,True,False,2
2_6,SG_20170117.csv.gz,6,1.5,1.75,265,True,677.365927019247,0.08622109564121196,[2.30021876e+02 1.21267221e+03 1.89858208e-02],[2.10733384e+05 2.02492193e+03 1.74544297e-01],True,True,True,3,False,False,False,0,True,True,True,3
2_7,SG_20170117.csv.gz,7,1.75,2.0,235,True,504.4208499703544,0.06327906199312983,[8.72016549e+01 6.56657278e+02 2.74217353e-02],[2.35270637e+05 1.09696704e+03 1.72802119e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_8,SG_20170117.csv.gz,8,2.0,2.25,211,True,156.14015894984874,0.10460083542651924,[2.74419893e+01 1.55077867e+02 2.48771485e-03],[2.17976860e+05 2.90643575e+02 1.23811275e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_9,SG_20170117.csv.gz,9,2.25,2.5,556,True,1447.8440387475036,0.12213390070152289,[5.00729466e+01 3.35756817e+02 5.16224320e-02],[2.20876067e+05 5.17429632e+02 3.35790049e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_10,SG_20170117.csv.gz,10,2.5,2.75,200,True,381.47829774785475,0.0581014383477924,[1.75760531e+01 1.32707687e+02 7.91715274e-03],[2.29310775e+05 1.99053624e+02 1.09916115e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_11,SG_20170117.csv.gz,11,2.75,3.0,353,True,1138.6510185915552,0.09674017747049739,[1.54671331e+02 1.11338628e+03 4.81478021e-02],[2.30496804e+05 1.78343146e+03 3.74145474e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_12,SG_20170117.csv.gz,12,3.0,3.25,385,True,807.9587344054395,0.0994992563702575,[4.08967126e+01 2.35205308e+02 3.56080718e-02],[2.07519022e+05 3.76523230e+02 2.49870648e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_13,SG_20170117.csv.gz,13,3.25,3.5,393,True,853.2361841611444,0.09896463153438798,[4.07173943e+01 2.67508513e+02 4.55631762e-02],[2.11872892e+05 4.33813302e+02 2.87618154e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_14,SG_20170117.csv.gz,14,3.5,3.75,533,True,1606.3559308931517,0.10808566832823983,[1.06644047e+02 6.73222835e+02 1.10974769e-01],[2.14470492e+05 1.08063588e+03 5.72427614e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_15,SG_20170117.csv.gz,15,3.75,4.0,535,True,1156.2146800079045,0.12748765703790407,[5.99185088e+01 3.27899285e+02 6.09868827e-02],[1.99268325e+05 5.25244216e+02 3.78804116e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_16,SG_20170117.csv.gz,16,4.0,4.25,359,True,788.6999149805274,0.10030339219980733,[4.86414475e+01 3.22089318e+02 3.14757011e-02],[2.24517593e+05 5.15431528e+02 2.55082224e-01],False,True,False,1,False,False,False,0,True,True,True,3
2_17,SG_20170117.csv.gz,17,4.25,4.5,341,True,919.2491313884979,0.08548968968590386,[6.75674488e+01 4.49477588e+02 2.16048077e-02],[2.20696707e+05 6.79921242e+02 1.90765737e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_18,SG_20170117.csv.gz,18,4.5,4.75,394,True,926.9954929727016,0.12614759957154978,[5.26313261e+01 3.64508075e+02 1.25050631e-02],[2.23613109e+05 5.63012638e+02 1.95354669e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_19,SG_20170117.csv.gz,19,4.75,5.0,799,True,2916.1009313277527,0.1998685588689114,[1.68127896e+02 1.03879509e+03 8.32496072e-02],[2.22682033e+05 1.57685956e+03 7.19068947e-01],True,False,False,1,False,False,False,0,True,True,True,3
2_20,SG_20170117.csv.gz,20,5.0,5.25,366,True,1016.4006368543663,0.10510077796464293,[2.87012471e+02 1.50596162e+03 7.95205981e-02],[2.03054104e+05 2.59475581e+03 4.98070701e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_21,SG_20170117.csv.gz,21,5.25,5.5,354,True,911.3627116086111,0.09559259765750061,[6.08934870e+01 4.64999855e+02 3.19999357e-02],[2.44135237e+05 7.41308862e+02 2.44727069e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_22,SG_20170117.csv.gz,22,5.5,5.75,416,True,730.9148359719954,0.11792699642880974,[4.27766193e+01 2.54560442e+02 4.66671364e-02],[2.04541834e+05 4.35147394e+02 2.86727259e-01],True,True,True,3,False,False,False,0,True,True,True,3
2_23,SG_20170117.csv.gz,23,5.75,6.0,586,True,1477.2085521777262,0.12083527528087015,[5.70984804e+01 3.89352028e+02 7.98420094e-02],[2.11844920e+05 6.09769188e+02 4.54830144e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_24,SG_20170117.csv.gz,24,6.0,6.25,354,True,485.78226678692835,0.12440019728927011,[4.26739562e+01 2.66827261e+02 3.62778783e-02],[2.10439252e+05 4.99358499e+02 2.42885712e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_25,SG_20170117.csv.gz,25,6.25,6.5,331,True,672.414112960848,0.09227219198722938,[1.74657383e+02 9.04906921e+02 1.26531037e-01],[2.03683883e+05 1.69893296e+03 5.80255904e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_26,SG_20170117.csv.gz,26,6.5,6.75,492,True,1016.9926378267373,0.13730986013629953,[1.08132333e+02 6.63520448e+02 1.10961241e-01],[1.97829374e+05 1.23206243e+03 5.28318635e-01],True,True,True,3,False,False,False,0,True,True,True,3
2_27,SG_20170117.csv.gz,27,6.75,7.0,453,True,961.0938639523805,0.13992079106380656,[9.65520818e+01 6.02998524e+02 4.70646377e-02],[2.05472970e+05 1.07204383e+03 2.95803060e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_28,SG_20170117.csv.gz,28,7.0,7.25,384,True,925.1382940414921,0.11196856533482327,[1.31559152e+02 8.11384305e+02 4.58314883e-02],[1.94254502e+05 1.38554155e+03 3.02026581e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_29,SG_20170117.csv.gz,29,7.25,7.5,293,True,383.5745160778033,0.1465614579040124,[4.27598127e+01 2.91693777e+02 2.75549049e-03],[2.02311012e+05 5.46242503e+02 1.76063707e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_30,SG_20170117.csv.gz,30,7.5,7.75,297,True,578.003630663334,0.10907619583416003,[3.86490213e+01 2.75245177e+02 8.37152203e-03],[2.13253915e+05 4.46702269e+02 1.57200678e-01],False,False,False,0,False,False,False,0,True,True,True,3
2_31,SG_20170117.csv.gz,31,7.75,8.0,372,True,711.8292333007882,0.12237047047109377,[6.86288946e+01 3.56506381e+02 3.34938115e-02],[1.76930762e+05 6.05832735e+02 2.85649760e-01],True,True,True,3,False,False,False,0,True,True,True,3
2_32,SG_20170117.csv.gz,32,8.0,8.25,339,True,613.940631714444,0.11257948297266641,[4.47025980e+01 2.93887284e+02 2.08388057e-02],[1.94623484e+05 4.86897808e+02 2.13382057e-01],False,False,False,0,False,False,False,0,True,True,True,3
